prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
HARP,3330,2013-10-31 00:00:00,2013-11-01 00:00:00,False,,0.0,2059.619873,3.485787e+21,19.063,3.103
HARP,3330,2013-10-31 01:36:00,2013-11-01 01:36:00,False,,0.0,2101.938232,3.547402e+21,19.134,3.12
HARP,3330,2013-10-31 03:12:00,2013-11-01 03:12:00,False,,0.0,2120.979736,3.562879e+21,19.199,2.865
HARP,3330,2013-10-31 04:48:00,2013-11-01 04:48:00,False,,0.0,2114.749023,3.592978e+21,19.408,3.031
HARP,3330,2013-10-31 06:24:00,2013-11-01 06:24:00,False,,0.0,2154.339355,3.644054e+21,19.314,2.904
HARP,3330,2013-10-31 08:00:00,2013-11-01 08:00:00,False,,0.0,2213.863037,3.674211e+21,18.762,2.235
HARP,3330,2013-10-31 09:36:00,2013-11-01 09:36:00,False,,0.0,2243.490234,3.736722e+21,19.12,2.265
HARP,3330,2013-10-31 11:12:00,2013-11-01 11:12:00,False,,0.0,2274.949463,3.832599e+21,19.436,1.824
HARP,3330,2013-10-31 12:48:00,2013-11-01 12:48:00,False,,0.0,2322.738281,3.882774e+21,19.64,2.101
HARP,3330,2013-10-31 14:24:00,2013-11-01 14:24:00,False,,0.0,2354.35791,3.999707e+21,19.741,2.764
HARP,3330,2013-10-31 16:00:00,2013-11-01 16:00:00,False,,0.0,2378.490967,3.996437e+21,20.053,2.881
HARP,3330,2013-10-31 17:36:00,2013-11-01 17:36:00,False,,0.0,2394.112305,3.988723e+21,20.218,2.799
HARP,3330,2013-10-31 19:12:00,2013-11-01 19:12:00,False,,0.0,2386.046387,3.959446e+21,20.16,0.0
HARP,3330,2013-10-31 20:48:00,2013-11-01 20:48:00,False,,0.0,2369.142822,4.001993e+21,20.485,0.0
HARP,3330,2013-10-31 22:24:00,2013-11-01 22:24:00,False,,0.0,2340.404541,4.05607e+21,20.937,2.21
HARP,3330,2013-11-01 00:00:00,2013-11-02 00:00:00,False,,0.0,2325.551514,4.094486e+21,21.142,0.0
HARP,3330,2013-11-01 01:36:00,2013-11-02 01:36:00,False,,0.0,2361.218506,4.116797e+21,21.181,0.0
HARP,3330,2013-11-01 03:12:00,2013-11-02 03:12:00,False,,0.0,2399.240967,4.182563e+21,21.444,2.355
HARP,3330,2013-11-01 04:48:00,2013-11-02 04:48:00,False,,0.0,2439.943359,4.184045e+21,21.347,2.457
HARP,3330,2013-11-01 06:24:00,2013-11-02 06:24:00,False,,0.0,2467.616455,4.226217e+21,21.706,2.556
HARP,3330,2013-11-01 08:00:00,2013-11-02 08:00:00,False,,0.0,2498.555176,4.223027e+21,21.719,2.05
HARP,3330,2013-11-01 09:36:00,2013-11-02 09:36:00,False,,0.0,2510.324219,4.22865e+21,21.706,0.0
HARP,3330,2013-11-01 11:12:00,2013-11-02 11:12:00,False,,0.0,2525.152588,4.258378e+21,21.846,1.816
HARP,3330,2013-11-01 12:48:00,2013-11-02 12:48:00,False,,0.0,2576.314941,4.304186e+21,21.811,2.145
HARP,3330,2013-11-01 14:24:00,2013-11-02 14:24:00,False,,0.0,2649.321045,4.392069e+21,21.898,2.392
HARP,3330,2013-11-01 16:00:00,2013-11-02 16:00:00,False,,0.0,2681.765137,4.512022e+21,22.401,3.063
HARP,3330,2013-11-01 17:36:00,2013-11-02 17:36:00,False,,0.0,2708.952148,4.577915e+21,22.77,2.53
HARP,3330,2013-11-01 19:12:00,2013-11-02 19:12:00,False,,0.0,2721.089355,4.545743e+21,22.659,1.898
HARP,3330,2013-11-01 20:48:00,2013-11-02 20:48:00,False,,0.0,2721.096191,4.541982e+21,22.604,2.187
HARP,3330,2013-11-01 22:24:00,2013-11-02 22:24:00,False,,0.0,2710.063477,4.580018e+21,22.933,0.0
HARP,3330,2013-11-02 00:00:00,2013-11-03 00:00:00,False,,0.0,2692.001953,4.653848e+21,23.386,2.507
HARP,3330,2013-11-02 01:36:00,2013-11-03 01:36:00,False,,0.0,2686.994873,4.697802e+21,23.744,0.0
HARP,3330,2013-11-02 03:12:00,2013-11-03 03:12:00,False,,0.0,2684.206055,4.791731e+21,24.577,2.599
HARP,3330,2013-11-02 04:48:00,2013-11-03 04:48:00,False,,0.0,2681.442627,4.819903e+21,24.964,2.89
HARP,3330,2013-11-02 06:24:00,2013-11-03 06:24:00,False,,0.0,2687.698486,4.941911e+21,25.465,3.392
HARP,3330,2013-11-02 08:00:00,2013-11-03 08:00:00,False,,0.0,2693.650146,4.980346e+21,25.684,2.946
HARP,3330,2013-11-02 09:36:00,2013-11-03 09:36:00,False,,0.0,2723.425781,5.186857e+21,26.34,3.425
HARP,3330,2013-11-02 11:12:00,2013-11-03 11:12:00,False,,0.0,2779.22876,5.527931e+21,27.54,3.34
HARP,3330,2013-11-02 12:48:00,2013-11-03 12:48:00,False,,0.0,2803.360352,5.928533e+21,28.274,3.554
HARP,3330,2013-11-02 14:24:00,2013-11-03 14:24:00,False,,0.0,2837.370605,6.425299e+21,29.827,3.469
HARP,3330,2013-11-02 16:00:00,2013-11-03 16:00:00,False,,0.0,2894.338623,6.946881e+21,30.724,3.852
HARP,3330,2013-11-02 17:36:00,2013-11-03 17:36:00,False,,0.0,2929.132812,7.333185e+21,31.804,4.058
HARP,3330,2013-11-02 19:12:00,2013-11-03 19:12:00,False,,0.0,2951.694092,7.756203e+21,32.898,4.01
HARP,3330,2013-11-02 20:48:00,2013-11-03 20:48:00,False,,0.0,2984.026611,8.181209e+21,33.398,4.164
HARP,3330,2013-11-02 22:24:00,2013-11-03 22:24:00,False,,0.0,3025.572266,8.55893e+21,33.914,4.13
HARP,3330,2013-11-03 00:00:00,2013-11-04 00:00:00,False,,0.0,3094.405762,8.982043e+21,33.901,4.003
HARP,3330,2013-11-03 01:36:00,2013-11-04 01:36:00,False,,0.0,3147.350342,9.367989e+21,33.819,4.03
HARP,3330,2013-11-03 03:12:00,2013-11-04 03:12:00,False,,0.0,3199.755371,9.795155e+21,33.69,4.024
HARP,3330,2013-11-03 04:48:00,2013-11-04 04:48:00,False,,0.0,3265.268066,1.01748e+22,34.145,4.08
HARP,3330,2013-11-03 06:24:00,2013-11-04 06:24:00,False,,0.0,3330.860352,1.045303e+22,33.647,4.057
HARP,3330,2013-11-03 08:00:00,2013-11-04 08:00:00,False,,0.0,3392.931885,1.06714e+22,33.231,4.032
HARP,3330,2013-11-03 09:36:00,2013-11-04 09:36:00,False,,0.0,3447.674072,1.073378e+22,32.892,4.224
HARP,3330,2013-11-03 11:12:00,2013-11-04 11:12:00,False,,0.0,3479.148193,1.06556e+22,32.339,3.94
HARP,3330,2013-11-03 12:48:00,2013-11-04 12:48:00,False,,0.0,3528.713135,1.06833e+22,32.286,3.561
HARP,3330,2013-11-03 14:24:00,2013-11-04 14:24:00,False,,0.0,3568.136963,1.097665e+22,32.686,3.658
HARP,3330,2013-11-03 16:00:00,2013-11-04 16:00:00,False,,0.0,3627.923584,1.117402e+22,33.209,3.64
HARP,3330,2013-11-03 17:36:00,2013-11-04 17:36:00,False,,0.0,3665.027832,1.124038e+22,33.026,3.98
HARP,3330,2013-11-03 19:12:00,2013-11-04 19:12:00,False,,0.0,3714.946289,1.123146e+22,32.716,3.403
HARP,3330,2013-11-03 20:48:00,2013-11-04 20:48:00,False,,0.0,3758.699951,1.128463e+22,32.313,3.629
HARP,3330,2013-11-03 22:24:00,2013-11-04 22:24:00,False,,0.0,3791.773926,1.125581e+22,31.694,3.556
HARP,3330,2013-11-04 00:00:00,2013-11-05 00:00:00,False,,0.0,3806.769287,1.127908e+22,31.618,3.673
HARP,3330,2013-11-04 01:36:00,2013-11-05 01:36:00,False,,0.0,3820.148193,1.139041e+22,32.21,3.737
HARP,3330,2013-11-04 03:12:00,2013-11-05 03:12:00,False,,0.0,3856.518799,1.142438e+22,31.758,3.313
HARP,3330,2013-11-04 04:48:00,2013-11-05 04:48:00,False,,0.0,3887.621582,1.150198e+22,31.961,3.559
HARP,3330,2013-11-04 06:24:00,2013-11-05 06:24:00,False,,0.0,3941.912598,1.157304e+22,31.974,3.508
HARP,3330,2013-11-04 08:00:00,2013-11-05 08:00:00,False,,0.0,3985.030273,1.160819e+22,31.993,3.343
HARP,3330,2013-11-04 09:36:00,2013-11-05 09:36:00,False,,0.0,4023.49585,1.155456e+22,31.491,3.163
HARP,3330,2013-11-04 11:12:00,2013-11-05 11:12:00,False,,0.0,4065.297119,1.153255e+22,31.22,3.458
HARP,3330,2013-11-04 12:48:00,2013-11-05 12:48:00,False,,0.0,4117.921387,1.156473e+22,30.86,3.719
HARP,3330,2013-11-04 14:24:00,2013-11-05 14:24:00,False,,0.0,4157.191406,1.160115e+22,30.891,3.447
HARP,3330,2013-11-04 16:00:00,2013-11-05 16:00:00,False,,0.0,4177.814453,1.157655e+22,31.218,3.754
HARP,3330,2013-11-04 17:36:00,2013-11-05 17:36:00,False,,0.0,4185.945801,1.158532e+22,31.435,3.76
HARP,3330,2013-11-04 19:12:00,2013-11-05 19:12:00,False,,0.0,4205.052246,1.142402e+22,30.753,3.659
HARP,3330,2013-11-04 20:48:00,2013-11-05 20:48:00,False,,0.0,4214.049316,1.139976e+22,30.522,3.594
HARP,3330,2013-11-04 22:24:00,2013-11-05 22:24:00,False,,0.0,4204.310547,1.123662e+22,30.116,3.548
HARP,3330,2013-11-05 00:00:00,2013-11-06 00:00:00,False,,0.0,4189.247559,1.106558e+22,29.763,3.782
HARP,3330,2013-11-05 01:36:00,2013-11-06 01:36:00,False,,0.0,4158.841309,1.102373e+22,29.908,3.679
HARP,3330,2013-11-05 03:12:00,2013-11-06 03:12:00,False,,0.0,4137.822754,1.105575e+22,30.304,3.44
HARP,3330,2013-11-05 04:48:00,2013-11-06 04:48:00,False,,0.0,4118.728027,1.104348e+22,30.47,3.434
HARP,3330,2013-11-05 06:24:00,2013-11-06 06:24:00,False,,0.0,4144.451172,1.109933e+22,30.449,3.448
HARP,3330,2013-11-05 08:00:00,2013-11-06 08:00:00,False,,0.0,4200.444336,1.108868e+22,29.839,3.483
HARP,3330,2013-11-05 09:36:00,2013-11-06 09:36:00,False,,0.0,4227.157227,1.110183e+22,29.486,3.438
HARP,3330,2013-11-05 11:12:00,2013-11-06 11:12:00,False,,0.0,4254.830078,1.112396e+22,29.505,3.49
HARP,3330,2013-11-05 12:48:00,2013-11-06 12:48:00,False,,0.0,4274.753906,1.109784e+22,28.692,3.685
HARP,3330,2013-11-05 14:24:00,2013-11-06 14:24:00,False,,0.0,4271.511719,1.106907e+22,28.609,3.535
HARP,3330,2013-11-05 16:00:00,2013-11-06 16:00:00,False,,0.0,4256.37793,1.095519e+22,28.368,3.685
HARP,3330,2013-11-05 17:36:00,2013-11-06 17:36:00,False,,0.0,4241.669434,1.084696e+22,28.41,3.532
HARP,3330,2013-11-05 20:48:00,2013-11-06 20:48:00,False,,0.0,4173.090332,1.049587e+22,27.65,3.555
HARP,3330,2013-11-05 22:24:00,2013-11-06 22:24:00,False,,0.0,4110.958984,1.036555e+22,27.689,3.48
HARP,5883,2015-08-17 09:36:00,2015-08-18 09:36:00,False,,0.0,327.563477,6.997754e+20,29.685,3.002
HARP,5883,2015-08-17 11:12:00,2015-08-18 11:12:00,False,,0.0,362.162048,7.178724e+20,28.152,2.851
HARP,5883,2015-08-17 12:48:00,2015-08-18 12:48:00,False,,0.0,366.306458,6.943485e+20,26.796,2.373
HARP,5883,2015-08-17 14:24:00,2015-08-18 14:24:00,False,,0.0,360.448669,6.649246e+20,26.201,2.654
HARP,5883,2015-08-17 16:00:00,2015-08-18 16:00:00,False,,0.0,348.439697,6.180798e+20,25.586,2.334
HARP,5883,2015-08-17 17:36:00,2015-08-18 17:36:00,False,,0.0,333.637238,5.782491e+20,24.58,2.299
HARP,5883,2015-08-17 20:48:00,2015-08-18 20:48:00,False,,0.0,308.38028,5.141348e+20,23.051,2.243
HARP,5883,2015-08-17 22:24:00,2015-08-18 22:24:00,False,,0.0,299.70105,4.680717e+20,21.43,0.0
HARP,5883,2015-08-18 00:00:00,2015-08-19 00:00:00,False,,0.0,286.756744,4.196808e+20,20.851,1.887
HARP,5883,2015-08-18 01:36:00,2015-08-19 01:36:00,False,,0.0,263.026764,3.947269e+20,21.189,2.133
HARP,5883,2015-08-18 03:12:00,2015-08-19 03:12:00,False,,0.0,233.020721,3.554976e+20,22.229,0.0
HARP,4290,2014-06-26 11:12:00,2014-06-27 11:12:00,False,,0.0,583.324219,9.613056e+20,23.718,0.0
HARP,4290,2014-06-26 12:48:00,2014-06-27 12:48:00,False,,0.0,577.50592,9.275611e+20,23.544,0.0
