prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
HARP,4011,2014-04-15 22:24:00,2014-04-16 22:24:00,False,,0.0,2824.847168,4.55467e+21,20.981,0.0
HARP,5351,2015-03-20 14:24:00,2015-03-21 14:24:00,False,,0.0,218.212524,3.192214e+20,22.627,0.0
HARP,5351,2015-03-20 17:36:00,2015-03-21 17:36:00,False,,0.0,211.995911,3.283551e+20,23.819,0.0
HARP,377,2011-02-13 03:12:00,2011-02-14 03:12:00,True,C8.3|C6.6|C1.8|C1.7|C9.4|C7.0|M2.2|C6.6|C1.2|C2.7|X2.2,73.4,4767.277344,2.076884e+22,39.732,4.84
HARP,377,2011-02-13 04:48:00,2011-02-14 04:48:00,True,C6.6|C1.8|C1.7|C9.4|C7.0|M2.2|C6.6|C1.2|C2.7|X2.2,81.7,4816.960449,2.144695e+22,40.639,4.893
HARP,377,2011-02-13 06:24:00,2011-02-14 06:24:00,True,C6.6|C1.8|C1.7|C9.4|C7.0|M2.2|C6.6|C1.2|C2.7|X2.2,81.7,4915.36084,2.213122e+22,41.023,4.865
HARP,377,2011-02-13 08:00:00,2011-02-14 08:00:00,True,C1.8|C1.7|C9.4|C7.0|M2.2|C6.6|C1.2|C2.7|X2.2,88.3,4990.532227,2.250085e+22,40.884,4.828
HARP,377,2011-02-13 09:36:00,2011-02-14 09:36:00,True,C1.7|C9.4|C7.0|M2.2|C6.6|C1.2|C2.7|X2.2,90.1,5048.857422,2.278027e+22,40.61,4.757
HARP,377,2011-02-13 11:12:00,2011-02-14 11:12:00,True,C1.7|C9.4|C7.0|M2.2|C6.6|C1.2|C2.7|X2.2,90.1,5095.235352,2.287466e+22,40.227,4.836
HARP,377,2011-02-13 12:48:00,2011-02-14 12:48:00,True,C7.0|M2.2|C6.6|C1.2|C2.7|X2.2,100.1,5133.431152,2.286848e+22,39.768,4.877
HARP,377,2011-02-13 14:24:00,2011-02-14 14:24:00,True,M2.2|C6.6|C1.2|C2.7|X2.2,102.4,5180.939941,2.313094e+22,39.658,4.863
HARP,377,2011-02-13 16:00:00,2011-02-14 16:00:00,True,M2.2|C6.6|C1.2|C2.7|X2.2|C4.8,102.4,5233.379883,2.370877e+22,39.972,4.876
HARP,377,2011-02-13 17:36:00,2011-02-14 17:36:00,True,C6.6|C1.2|C2.7|X2.2|C4.8,58.4,5288.643555,2.402332e+22,40.208,4.934
HARP,377,2011-02-13 19:12:00,2011-02-14 19:12:00,True,C6.6|C1.2|C2.7|X2.2|C4.8|C1.7,58.4,5317.388672,2.43076e+22,40.341,4.908
HARP,377,2011-02-13 20:48:00,2011-02-14 20:48:00,True,C1.2|C2.7|X2.2|C4.8|C1.7|C6.6,65.0,5372.35498,2.41335e+22,38.846,4.928
HARP,377,2011-02-13 22:24:00,2011-02-14 22:24:00,True,C1.2|C2.7|X2.2|C4.8|C1.7|C6.6,65.0,5400.001953,2.36921e+22,37.966,4.879
HARP,377,2011-02-14 00:00:00,2011-02-15 00:00:00,True,X2.2|C4.8|C1.7|C6.6|C1.3,68.9,5428.868164,2.330216e+22,36.866,4.827
HARP,377,2011-02-14 01:36:00,2011-02-15 01:36:00,True,X2.2|C4.8|C1.7|C6.6|C1.3,68.9,5447.189453,2.312205e+22,36.157,4.803
