prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
HARP,2923,2013-07-02 01:36:00,2013-07-03 01:36:00,False,,0.0,627.757935,9.803319e+20,19.843,0.0
HARP,2923,2013-07-02 03:12:00,2013-07-03 03:12:00,False,,0.0,631.916809,9.223338e+20,19.375,2.189
HARP,2923,2013-07-02 04:48:00,2013-07-03 04:48:00,False,,0.0,635.496826,8.716362e+20,19.008,0.0
HARP,2923,2013-07-02 06:24:00,2013-07-03 06:24:00,False,,0.0,637.380554,8.377279e+20,18.791,1.867
HARP,2923,2013-07-02 08:00:00,2013-07-03 08:00:00,False,,0.0,616.36554,7.99794e+20,18.156,2.403
HARP,2923,2013-07-02 09:36:00,2013-07-03 09:36:00,False,,0.0,592.23761,6.919767e+20,17.272,2.55
HARP,2923,2013-07-02 11:12:00,2013-07-03 11:12:00,False,,0.0,555.318848,6.391176e+20,17.598,2.279
HARP,2923,2013-07-02 12:48:00,2013-07-03 12:48:00,False,,0.0,493.78772,5.452933e+20,16.931,0.0
HARP,2923,2013-07-02 14:24:00,2013-07-03 14:24:00,False,,0.0,447.605804,5.331759e+20,18.186,0.0
HARP,2923,2013-07-02 16:00:00,2013-07-03 16:00:00,False,,0.0,363.615784,5.036061e+20,20.274,0.0
HARP,2923,2013-07-02 17:36:00,2013-07-03 17:36:00,False,,0.0,348.316895,4.894997e+20,20.54,0.0
HARP,2923,2013-07-02 19:12:00,2013-07-03 19:12:00,False,,0.0,334.989563,4.81765e+20,21.086,0.0
HARP,2923,2013-07-02 20:48:00,2013-07-03 20:48:00,False,,0.0,300.226227,4.602529e+20,22.602,0.0
HARP,2923,2013-07-02 22:24:00,2013-07-03 22:24:00,False,,0.0,240.406555,3.8929e+20,24.415,0.0
HARP,2923,2013-07-03 00:00:00,2013-07-04 00:00:00,False,,0.0,223.084656,3.45627e+20,24.285,0.0
HARP,2923,2013-07-03 01:36:00,2013-07-04 01:36:00,False,,0.0,226.675644,3.414073e+20,23.426,0.0
HARP,2923,2013-07-03 03:12:00,2013-07-04 03:12:00,False,,0.0,235.117355,3.383081e+20,23.947,0.0
HARP,2923,2013-07-03 04:48:00,2013-07-04 04:48:00,False,,0.0,249.99437,3.814143e+20,25.89,0.0
HARP,2923,2013-07-03 06:24:00,2013-07-04 06:24:00,False,,0.0,253.435745,3.930198e+20,26.179,0.0
HARP,2923,2013-07-03 08:00:00,2013-07-04 08:00:00,False,,0.0,250.874222,3.710298e+20,25.828,0.0
HARP,650,2011-06-03 11:12:00,2011-06-04 11:12:00,False,,0.0,3364.517822,6.098513e+21,19.183,3.446
HARP,650,2011-06-03 12:48:00,2011-06-04 12:48:00,False,,0.0,3373.956055,6.115747e+21,19.194,3.358
HARP,650,2011-06-03 14:24:00,2011-06-04 14:24:00,False,,0.0,3366.752686,6.097796e+21,19.574,3.447
HARP,650,2011-06-03 16:00:00,2011-06-04 16:00:00,False,,0.0,3340.111572,6.106831e+21,19.797,3.506
HARP,650,2011-06-03 19:12:00,2011-06-04 19:12:00,False,,0.0,3337.144531,6.171066e+21,20.361,3.135
HARP,650,2011-06-03 20:48:00,2011-06-04 20:48:00,False,,0.0,3369.861328,6.202514e+21,20.484,3.261
HARP,650,2011-06-03 22:24:00,2011-06-04 22:24:00,False,,0.0,3477.078125,6.248763e+21,20.356,2.468
HARP,650,2011-06-04 00:00:00,2011-06-05 00:00:00,False,,0.0,3615.401123,6.507309e+21,20.726,3.057
HARP,650,2011-06-04 01:36:00,2011-06-05 01:36:00,False,,0.0,3718.717773,6.578691e+21,20.466,3.08
HARP,650,2011-06-04 03:12:00,2011-06-05 03:12:00,False,,0.0,3788.960205,6.720992e+21,20.677,2.516
HARP,650,2011-06-04 04:48:00,2011-06-05 04:48:00,False,,0.0,3871.396973,6.854413e+21,20.81,3.297
HARP,650,2011-06-04 06:24:00,2011-06-05 06:24:00,False,,0.0,3901.140625,6.923688e+21,21.133,2.995
HARP,650,2011-06-04 08:00:00,2011-06-05 08:00:00,False,,0.0,3936.400879,7.026735e+21,21.403,3.088
HARP,650,2011-06-04 09:36:00,2011-06-05 09:36:00,False,,0.0,4058.155518,7.11189e+21,20.972,3.247
HARP,650,2011-06-04 11:12:00,2011-06-05 11:12:00,False,,0.0,4056.948975,7.065947e+21,20.865,2.667
HARP,650,2011-06-04 12:48:00,2011-06-05 12:48:00,False,,0.0,4033.246338,7.098502e+21,21.281,2.962
HARP,650,2011-06-04 14:24:00,2011-06-05 14:24:00,False,,0.0,4021.195801,7.227593e+21,21.729,3.409
HARP,650,2011-06-04 16:00:00,2011-06-05 16:00:00,False,,0.0,4048.564697,7.406722e+21,22.319,3.748
HARP,650,2011-06-04 17:36:00,2011-06-05 17:36:00,False,,0.0,4037.980225,7.559123e+21,22.878,3.834
HARP,650,2011-06-04 19:12:00,2011-06-05 19:12:00,False,,0.0,4050.309326,7.517465e+21,22.791,3.755
HARP,650,2011-06-04 20:48:00,2011-06-05 20:48:00,False,,0.0,4093.723633,7.558159e+21,22.973,3.766
HARP,650,2011-06-04 22:24:00,2011-06-05 22:24:00,False,,0.0,4167.560059,7.610765e+21,22.778,3.765
HARP,650,2011-06-05 00:00:00,2011-06-06 00:00:00,False,,0.0,4157.407227,7.576522e+21,22.765,3.701
HARP,650,2011-06-05 01:36:00,2011-06-06 01:36:00,False,,0.0,4144.350586,7.595817e+21,22.918,3.663
HARP,650,2011-06-05 03:12:00,2011-06-06 03:12:00,False,,0.0,4136.273926,7.534376e+21,22.964,3.467
HARP,650,2011-06-05 04:48:00,2011-06-06 04:48:00,False,,0.0,4259.484863,7.715219e+21,23.031,3.242
HARP,650,2011-06-05 06:24:00,2011-06-06 06:24:00,False,,0.0,4290.523438,7.728228e+21,22.988,2.846
HARP,650,2011-06-05 08:00:00,2011-06-06 08:00:00,False,,0.0,4309.165527,7.741845e+21,22.913,2.19
HARP,650,2011-06-05 09:36:00,2011-06-06 09:36:00,False,,0.0,4313.59375,7.715535e+21,22.766,2.546
HARP,650,2011-06-05 11:12:00,2011-06-06 11:12:00,False,,0.0,4300.928223,7.695654e+21,22.885,2.876
HARP,650,2011-06-05 12:48:00,2011-06-06 12:48:00,False,,0.0,4310.034668,7.653242e+21,22.754,2.666
HARP,650,2011-06-05 14:24:00,2011-06-06 14:24:00,False,,0.0,4305.922363,7.64105e+21,22.775,1.855
HARP,650,2011-06-05 16:00:00,2011-06-06 16:00:00,False,,0.0,4388.742676,7.708322e+21,22.824,0.0
