prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
HARP,3097,2013-08-17 06:24:00,2013-08-18 06:24:00,False,,0.0,1983.950073,5.345232e+21,25.634,3.324
HARP,3097,2013-08-17 08:00:00,2013-08-18 08:00:00,False,,0.0,2055.518311,5.441681e+21,25.392,3.687
HARP,3097,2013-08-17 09:36:00,2013-08-18 09:36:00,False,,0.0,2091.856934,5.461431e+21,24.996,3.689
HARP,3097,2013-08-17 11:12:00,2013-08-18 11:12:00,False,,0.0,2144.832275,5.455048e+21,24.594,3.559
HARP,3097,2013-08-17 12:48:00,2013-08-18 12:48:00,False,,0.0,2183.501709,5.481356e+21,24.391,3.742
HARP,3097,2013-08-17 14:24:00,2013-08-18 14:24:00,False,,0.0,2225.150391,5.549929e+21,24.163,3.191
HARP,3097,2013-08-17 16:00:00,2013-08-18 16:00:00,False,,0.0,2277.183838,5.569602e+21,23.864,3.397
HARP,3097,2013-08-17 17:36:00,2013-08-18 17:36:00,False,,0.0,2321.984375,5.566859e+21,23.639,3.296
HARP,3097,2013-08-17 19:12:00,2013-08-18 19:12:00,False,,0.0,2367.276611,5.53442e+21,23.349,2.978
HARP,3097,2013-08-17 20:48:00,2013-08-18 20:48:00,False,,0.0,2393.003418,5.487787e+21,23.187,3.18
HARP,3097,2013-08-17 22:24:00,2013-08-18 22:24:00,False,,0.0,2401.485352,5.43907e+21,23.248,2.978
HARP,3097,2013-08-18 00:00:00,2013-08-19 00:00:00,False,,0.0,2402.535156,5.329014e+21,23.093,2.962
HARP,3097,2013-08-18 01:36:00,2013-08-19 01:36:00,False,,0.0,2418.811523,5.279278e+21,23.082,2.439
HARP,3097,2013-08-18 03:12:00,2013-08-19 03:12:00,False,,0.0,2446.176025,5.239525e+21,22.71,2.776
HARP,3097,2013-08-18 04:48:00,2013-08-19 04:48:00,False,,0.0,2461.150146,5.271934e+21,22.739,3.048
HARP,3097,2013-08-18 06:24:00,2013-08-19 06:24:00,False,,0.0,2463.417236,5.256658e+21,22.862,3.094
HARP,3097,2013-08-18 08:00:00,2013-08-19 08:00:00,False,,0.0,2482.684326,5.225201e+21,22.606,3.401
HARP,3097,2013-08-18 09:36:00,2013-08-19 09:36:00,False,,0.0,2488.108887,5.082825e+21,22.29,3.548
HARP,3097,2013-08-18 11:12:00,2013-08-19 11:12:00,False,,0.0,2498.381104,4.961648e+21,22.0,3.218
HARP,3097,2013-08-18 12:48:00,2013-08-19 12:48:00,False,,0.0,2482.149902,4.831981e+21,21.508,3.555
HARP,3097,2013-08-18 14:24:00,2013-08-19 14:24:00,False,,0.0,2462.143311,4.724338e+21,20.999,3.446
HARP,3097,2013-08-18 16:00:00,2013-08-19 16:00:00,False,,0.0,2446.213135,4.621905e+21,21.182,3.579
HARP,3097,2013-08-18 17:36:00,2013-08-19 17:36:00,False,,0.0,2415.150146,4.527852e+21,21.2,3.41
HARP,3097,2013-08-18 19:12:00,2013-08-19 19:12:00,False,,0.0,2374.936523,4.339342e+21,20.195,3.275
HARP,3097,2013-08-18 20:48:00,2013-08-19 20:48:00,False,,0.0,2326.372314,4.254398e+21,20.424,3.43
HARP,3097,2013-08-18 22:24:00,2013-08-19 22:24:00,False,,0.0,2278.164307,4.141367e+21,20.043,2.475
HARP,3097,2013-08-19 00:00:00,2013-08-20 00:00:00,False,,0.0,2242.927734,3.944259e+21,19.85,2.84
HARP,3097,2013-08-19 01:36:00,2013-08-20 01:36:00,False,,0.0,2207.72168,3.804095e+21,19.53,0.0
