prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
TARP,720,1997-12-24 06:24:00,1997-12-25 06:24:00,False,,0.0,1115.0,2.416e+21,42.725,2.083
TARP,6724,2001-12-09 11:12:00,2001-12-10 11:12:00,False,,0.0,3428.0,9.759e+21,47.55,0.0
TARP,6724,2001-12-11 03:12:00,2001-12-12 03:12:00,False,,0.0,3840.0,1.094e+22,48.264,2.866
TARP,9753,2003-08-15 03:12:00,2003-08-16 03:12:00,False,,0.0,524.0,1.526e+21,66.393,0.0
TARP,1826,1999-05-16 17:36:00,1999-05-17 17:36:00,False,,0.0,5038.0,2.18e+22,71.281,3.766
TARP,805,1998-01-30 08:00:00,1998-01-31 08:00:00,False,,0.0,3128.0,7.949e+21,44.989,2.391
TARP,805,1998-02-01 04:48:00,1998-02-02 04:48:00,False,,0.0,1820.0,4.007e+21,39.047,0.0
TARP,805,1998-02-02 06:24:00,1998-02-03 06:24:00,False,,0.0,1362.0,2.293e+21,31.009,0.0
TARP,6357,2001-10-22 22:24:00,2001-10-23 22:24:00,False,,0.0,2671.0,5.796e+21,39.073,2.438
TARP,13331,2010-03-17 04:48:00,2010-03-18 04:48:00,False,,0.0,2237.0,5.648e+21,38.886,2.828
TARP,4228,2000-08-31 01:36:00,2000-09-01 01:36:00,False,,0.0,4691.0,1.372e+22,54.328,2.822
TARP,4228,2000-08-31 20:48:00,2000-09-01 20:48:00,False,,0.0,4721.0,1.409e+22,56.666,3.032
TARP,2461,1999-10-07 08:00:00,1999-10-08 08:00:00,False,,0.0,2032.0,3.825e+21,36.071,3.128
TARP,6483,2001-11-08 03:12:00,2001-11-09 03:12:00,False,,0.0,5025.0,1.63e+22,51.58,0.0
TARP,6483,2001-11-10 08:00:00,2001-11-11 08:00:00,False,,0.0,5070.0,1.423e+22,43.685,0.0
TARP,855,1998-02-19 06:24:00,1998-02-20 06:24:00,False,,0.0,2420.0,5.644e+21,40.549,0.0
TARP,1327,1998-11-14 08:00:00,1998-11-15 08:00:00,False,,0.0,2556.0,6.795e+21,44.619,0.0
TARP,6061,2001-08-25 01:36:00,2001-08-26 01:36:00,False,,0.0,8909.0,2.789e+22,48.907,3.782
TARP,3823,2000-06-21 01:36:00,2000-06-22 01:36:00,False,,0.0,5858.0,1.336e+22,47.829,0.0
TARP,8188,2002-08-09 09:36:00,2002-08-10 09:36:00,False,,0.0,1991.0,4.067e+21,45.398,2.375
TARP,6414,2001-10-26 17:36:00,2001-10-27 17:36:00,False,,0.0,8351.0,2.31e+22,48.972,2.778
TARP,2310,1999-09-01 01:36:00,1999-09-02 01:36:00,False,,0.0,1855.0,4.896e+21,54.502,0.0
TARP,2310,1999-09-02 06:24:00,1999-09-03 06:24:00,False,,0.0,2273.0,5.965e+21,52.616,3.355
TARP,3153,2000-02-27 04:48:00,2000-02-28 04:48:00,False,,0.0,4626.0,1.48e+22,53.252,3.505
TARP,3290,2000-03-22 08:00:00,2000-03-23 08:00:00,False,,0.0,2861.0,1.029e+22,49.919,3.624
TARP,5410,2001-04-12 00:00:00,2001-04-13 00:00:00,False,,0.0,6095.0,2.074e+22,50.734,3.856
TARP,5410,2001-04-12 14:24:00,2001-04-13 14:24:00,False,,0.0,6084.0,1.861e+22,46.993,3.857
TARP,12448,2007-06-29 19:12:00,2007-06-30 19:12:00,False,,0.0,3359.0,1.264e+22,62.167,3.474
TARP,6538,2001-11-13 01:36:00,2001-11-14 01:36:00,False,,0.0,905.0,1.813e+21,44.369,0.0
TARP,4410,2000-10-07 00:00:00,2000-10-08 00:00:00,False,,0.0,4708.0,1.789e+22,57.697,0.0
TARP,4410,2000-10-11 12:48:00,2000-10-12 12:48:00,False,,0.0,7261.0,2.981e+22,52.914,4.495
TARP,2563,1999-10-29 14:24:00,1999-10-30 14:24:00,False,,0.0,12429.0,5.02e+22,64.226,3.687
TARP,1349,1998-11-26 01:36:00,1998-11-27 01:36:00,False,,0.0,2391.0,7.884e+21,54.704,3.84
TARP,8322,2002-09-07 03:12:00,2002-09-08 03:12:00,False,,0.0,10615.0,3.805e+22,58.998,4.081
TARP,6200,2001-09-22 11:12:00,2001-09-23 11:12:00,False,,0.0,5399.0,1.596e+22,50.72,2.445
TARP,10030,2003-11-19 11:12:00,2003-11-20 11:12:00,False,,0.0,1318.0,2.815e+21,41.236,0.0
TARP,186,1996-12-13 08:00:00,1996-12-14 08:00:00,False,,0.0,1941.0,6.648e+21,50.41,3.243
TARP,3188,2000-02-29 08:00:00,2000-03-01 08:00:00,False,,0.0,585.0,1.448e+21,45.698,0.0
TARP,2073,1999-07-11 17:36:00,1999-07-12 17:36:00,False,,0.0,7518.0,2.635e+22,57.934,3.529
TARP,2579,1999-11-04 20:48:00,1999-11-05 20:48:00,False,,0.0,4873.0,1.346e+22,47.887,3.689
TARP,2579,1999-11-05 16:00:00,1999-11-06 16:00:00,False,,0.0,3690.0,1.027e+22,44.426,3.774
TARP,8053,2002-07-04 04:48:00,2002-07-05 04:48:00,False,,0.0,2415.0,7.485e+21,40.903,3.719
TARP,10928,2004-10-28 12:48:00,2004-10-29 12:48:00,True,C1.1|B9.7|C3.1|C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2,0.0,11581.0,3.742e+22,59.313,4.074
TARP,10928,2004-10-28 14:24:00,2004-10-29 14:24:00,True,C1.1|B9.7|C3.1|C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6,0.0,11493.0,3.833e+22,63.713,4.462
TARP,10928,2004-10-28 16:00:00,2004-10-29 16:00:00,True,C1.1|B9.7|C3.1|C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6,0.0,11440.0,3.871e+22,64.469,4.406
TARP,10928,2004-10-28 17:36:00,2004-10-29 17:36:00,True,C1.1|B9.7|C3.1|C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9,0.0,11327.0,3.892e+22,64.536,4.548
TARP,10928,2004-10-28 19:12:00,2004-10-29 19:12:00,True,C1.1|B9.7|C3.1|C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9,0.0,11276.0,3.874e+22,61.35,4.585
TARP,10928,2004-10-28 20:48:00,2004-10-29 20:48:00,True,C1.1|B9.7|C3.1|C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9,0.0,11223.0,3.912e+22,62.276,4.665
TARP,10928,2004-10-28 22:24:00,2004-10-29 22:24:00,True,B9.7|C3.1|C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9|C2.4,1.1,11117.0,3.974e+22,65.673,4.658
TARP,10928,2004-10-29 00:00:00,2004-10-30 00:00:00,True,C9.7|M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9|C2.4,5.2,11048.0,3.98e+22,66.043,4.62
TARP,10928,2004-10-29 01:36:00,2004-10-30 01:36:00,True,M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9|C2.4|C1.7,14.9,11028.0,3.993e+22,66.122,4.62
TARP,10928,2004-10-29 03:12:00,2004-10-30 03:12:00,True,M3.3|M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9|C2.4|C1.7|M1.1,14.9,11011.0,3.988e+22,66.127,4.604
TARP,10928,2004-10-29 04:48:00,2004-10-30 04:48:00,True,M4.2|C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9|C2.4|C1.7|M1.1,47.9,10961.0,3.989e+22,66.005,4.604
TARP,10928,2004-10-29 06:24:00,2004-10-30 06:24:00,True,C5.5|M3.7|C7.2|C1.0|X1.2|C2.6|M5.9|C2.4|C1.7|M1.1|M2.3,89.9,10952.0,3.979e+22,65.635,4.645
TARP,10928,2004-10-29 08:00:00,2004-10-30 08:00:00,True,M3.7|C7.2|C1.0|X1.2|C2.6|M5.9|C2.4|C1.7|M1.1|M2.3,95.4,10937.0,3.974e+22,65.028,4.637
TARP,10928,2004-10-29 09:36:00,2004-10-30 09:36:00,True,C7.2|C1.0|X1.2|C2.6|M5.9|C2.4|C1.7|M1.1|M2.3,132.4,10915.0,4.001e+22,64.667,4.735
TARP,10928,2004-10-29 11:12:00,2004-10-30 11:12:00,True,C1.0|X1.2|C2.6|M5.9|C2.4|C1.7|M1.1|M2.3|B6.8,139.6,10901.0,3.993e+22,64.435,4.734
TARP,9942,2003-10-17 11:12:00,2003-10-18 11:12:00,False,,0.0,1225.0,3.148e+21,54.331,0.0
TARP,13657,2010-10-19 04:48:00,2010-10-20 04:48:00,False,,0.0,646.0,1.768e+21,44.816,0.0
TARP,10120,2003-12-20 11:12:00,2003-12-21 11:12:00,False,,0.0,5627.0,1.836e+22,55.707,0.0
TARP,10120,2003-12-23 01:36:00,2003-12-24 01:36:00,False,,0.0,6462.0,1.87e+22,52.582,0.0
TARP,5885,2001-07-15 11:12:00,2001-07-16 11:12:00,False,,0.0,2490.0,5.623e+21,43.174,0.0
TARP,9210,2003-03-07 04:48:00,2003-03-08 04:48:00,False,,0.0,6244.0,1.667e+22,53.915,3.772
TARP,1409,1998-12-16 04:48:00,1998-12-17 04:48:00,False,,0.0,2292.0,5.786e+21,43.372,0.0
