prefix,arpnum,t_start,t_end,label,flares,FLARE_INDEX,AREA,USFLUX,MEANGBZ,R_VALUE
TARP,2091,1999-07-21 00:00:00,1999-07-22 00:00:00,False,,0.0,1615.0,3.596e+21,42.063,0.0
TARP,2091,1999-07-21 01:36:00,1999-07-22 01:36:00,False,,0.0,1567.0,3.513e+21,40.238,0.0
TARP,2091,1999-07-21 03:12:00,1999-07-22 03:12:00,False,,0.0,1506.0,3.376e+21,40.947,0.0
TARP,2091,1999-07-21 04:48:00,1999-07-22 04:48:00,False,,0.0,1418.0,2.968e+21,34.28,0.0
TARP,2091,1999-07-21 06:24:00,1999-07-22 06:24:00,False,,0.0,1350.0,2.982e+21,37.96,0.0
TARP,2091,1999-07-21 08:00:00,1999-07-22 08:00:00,False,,0.0,1276.0,2.81e+21,38.424,0.0
TARP,2091,1999-07-21 09:36:00,1999-07-22 09:36:00,False,,0.0,1256.0,2.797e+21,38.079,0.0
TARP,2091,1999-07-21 11:12:00,1999-07-22 11:12:00,False,,0.0,1235.0,2.693e+21,37.574,0.0
TARP,2091,1999-07-21 12:48:00,1999-07-22 12:48:00,False,,0.0,1199.0,2.462e+21,32.946,0.0
TARP,2091,1999-07-21 14:24:00,1999-07-22 14:24:00,False,,0.0,1199.0,2.416e+21,32.098,0.0
TARP,2091,1999-07-21 16:00:00,1999-07-22 16:00:00,False,,0.0,1201.0,2.289e+21,31.236,0.0
TARP,2091,1999-07-21 17:36:00,1999-07-22 17:36:00,False,,0.0,1176.0,2.258e+21,36.013,0.0
TARP,2091,1999-07-21 19:12:00,1999-07-22 19:12:00,False,,0.0,1161.0,2.223e+21,36.861,0.0
TARP,2091,1999-07-21 20:48:00,1999-07-22 20:48:00,False,,0.0,1144.0,2.133e+21,36.186,0.0
TARP,2091,1999-07-21 22:24:00,1999-07-22 22:24:00,False,,0.0,1144.0,2.133e+21,36.186,0.0
TARP,10108,2003-12-11 19:12:00,2003-12-12 19:12:00,False,,0.0,1729.0,5.803e+21,51.647,3.02
TARP,10108,2003-12-11 20:48:00,2003-12-12 20:48:00,False,,0.0,1720.0,5.833e+21,53.354,3.196
TARP,10108,2003-12-11 22:24:00,2003-12-12 22:24:00,False,,0.0,1715.0,5.821e+21,53.91,3.09
TARP,10108,2003-12-12 00:00:00,2003-12-13 00:00:00,False,,0.0,1723.0,5.785e+21,50.913,2.889
TARP,10108,2003-12-12 01:36:00,2003-12-13 01:36:00,False,,0.0,1757.0,5.819e+21,50.119,2.395
TARP,10108,2003-12-12 03:12:00,2003-12-13 03:12:00,False,,0.0,1762.0,5.841e+21,50.639,0.0
TARP,10108,2003-12-12 04:48:00,2003-12-13 04:48:00,False,,0.0,1793.0,5.945e+21,52.901,2.733
TARP,10108,2003-12-12 06:24:00,2003-12-13 06:24:00,False,,0.0,1806.0,6.077e+21,58.178,3.051
TARP,10108,2003-12-12 08:00:00,2003-12-13 08:00:00,False,,0.0,1827.0,6.085e+21,58.245,3.108
TARP,10108,2003-12-12 09:36:00,2003-12-13 09:36:00,False,,0.0,1834.0,6.121e+21,59.612,3.352
TARP,10108,2003-12-12 11:12:00,2003-12-13 11:12:00,False,,0.0,1841.0,6.114e+21,58.181,3.314
TARP,10108,2003-12-12 12:48:00,2003-12-13 12:48:00,False,,0.0,1849.0,6.168e+21,57.113,2.642
TARP,10108,2003-12-12 14:24:00,2003-12-13 14:24:00,False,,0.0,1866.0,6.212e+21,57.752,2.358
TARP,10108,2003-12-12 16:00:00,2003-12-13 16:00:00,False,,0.0,1875.0,6.263e+21,60.183,3.1
TARP,10108,2003-12-12 17:36:00,2003-12-13 17:36:00,False,,0.0,1899.0,6.282e+21,59.226,3.401
TARP,10108,2003-12-12 19:12:00,2003-12-13 19:12:00,False,,0.0,1916.0,6.262e+21,56.31,3.248
TARP,10108,2003-12-12 20:48:00,2003-12-13 20:48:00,False,,0.0,1946.0,6.379e+21,56.897,2.828
TARP,10108,2003-12-12 22:24:00,2003-12-13 22:24:00,False,,0.0,1951.0,6.613e+21,62.685,3.128
TARP,10108,2003-12-13 00:00:00,2003-12-14 00:00:00,False,,0.0,1992.0,6.78e+21,64.346,3.331
TARP,10108,2003-12-13 01:36:00,2003-12-14 01:36:00,False,,0.0,2000.0,6.801e+21,59.943,3.222
TARP,10108,2003-12-13 03:12:00,2003-12-14 03:12:00,False,,0.0,2013.0,6.763e+21,60.056,3.247
TARP,10108,2003-12-13 04:48:00,2003-12-14 04:48:00,False,,0.0,2029.0,6.919e+21,59.695,0.0
TARP,10108,2003-12-13 06:24:00,2003-12-14 06:24:00,False,,0.0,2024.0,6.949e+21,60.62,2.994
TARP,10108,2003-12-13 08:00:00,2003-12-14 08:00:00,False,,0.0,2017.0,7.02e+21,62.09,3.175
TARP,10108,2003-12-13 09:36:00,2003-12-14 09:36:00,False,,0.0,2067.0,7.258e+21,65.103,2.76
TARP,10108,2003-12-13 11:12:00,2003-12-14 11:12:00,False,,0.0,2185.0,7.585e+21,65.59,3.126
TARP,10108,2003-12-13 12:48:00,2003-12-14 12:48:00,False,,0.0,2272.0,7.625e+21,63.235,2.659
TARP,10108,2003-12-13 14:24:00,2003-12-14 14:24:00,False,,0.0,2288.0,7.563e+21,62.516,2.781
TARP,10108,2003-12-13 16:00:00,2003-12-14 16:00:00,False,,0.0,2293.0,7.405e+21,61.658,1.988
TARP,10108,2003-12-13 17:36:00,2003-12-14 17:36:00,False,,0.0,2321.0,7.398e+21,60.974,0.0
TARP,10108,2003-12-13 19:12:00,2003-12-14 19:12:00,False,,0.0,2338.0,7.413e+21,60.95,0.0
TARP,10108,2003-12-13 20:48:00,2003-12-14 20:48:00,False,,0.0,2346.0,7.47e+21,61.704,2.793
TARP,10108,2003-12-13 22:24:00,2003-12-14 22:24:00,False,,0.0,2344.0,7.388e+21,62.019,2.658
TARP,10108,2003-12-14 00:00:00,2003-12-15 00:00:00,False,,0.0,2338.0,7.459e+21,63.877,0.0
TARP,10108,2003-12-14 01:36:00,2003-12-15 01:36:00,False,,0.0,2350.0,7.451e+21,64.25,2.077
TARP,10108,2003-12-14 03:12:00,2003-12-15 03:12:00,False,,0.0,2338.0,7.413e+21,64.374,2.508
TARP,10108,2003-12-14 04:48:00,2003-12-15 04:48:00,False,,0.0,2365.0,7.449e+21,63.186,2.502
TARP,10108,2003-12-14 06:24:00,2003-12-15 06:24:00,False,,0.0,2398.0,7.506e+21,63.514,2.688
TARP,10108,2003-12-14 08:00:00,2003-12-15 08:00:00,False,,0.0,2440.0,7.717e+21,66.786,3.051
TARP,10108,2003-12-14 09:36:00,2003-12-15 09:36:00,False,,0.0,2467.0,7.784e+21,65.685,3.262
TARP,10108,2003-12-14 11:12:00,2003-12-15 11:12:00,False,,0.0,2495.0,7.829e+21,64.966,3.379
TARP,10108,2003-12-14 12:48:00,2003-12-15 12:48:00,False,,0.0,2475.0,7.847e+21,65.862,3.64
TARP,10108,2003-12-14 14:24:00,2003-12-15 14:24:00,False,,0.0,2477.0,7.797e+21,64.267,3.536
TARP,10108,2003-12-14 16:00:00,2003-12-15 16:00:00,False,,0.0,2513.0,7.7e+21,63.81,3.27
TARP,10108,2003-12-14 17:36:00,2003-12-15 17:36:00,False,,0.0,2501.0,7.616e+21,63.316,3.225
TARP,10108,2003-12-14 19:12:00,2003-12-15 19:12:00,False,,0.0,2488.0,7.579e+21,63.956,3.398
TARP,10108,2003-12-14 20:48:00,2003-12-15 20:48:00,False,,0.0,2436.0,7.367e+21,63.615,3.465
TARP,10108,2003-12-14 22:24:00,2003-12-15 22:24:00,False,,0.0,2401.0,7.286e+21,62.94,3.345
TARP,10108,2003-12-15 00:00:00,2003-12-16 00:00:00,False,,0.0,2364.0,7.204e+21,63.85,3.432
TARP,10108,2003-12-15 01:36:00,2003-12-16 01:36:00,False,,0.0,2325.0,7.089e+21,61.471,3.576
TARP,10108,2003-12-15 03:12:00,2003-12-16 03:12:00,False,,0.0,2313.0,6.986e+21,60.378,3.242
TARP,10108,2003-12-15 04:48:00,2003-12-16 04:48:00,False,,0.0,2312.0,7.056e+21,60.87,2.68
TARP,10108,2003-12-15 06:24:00,2003-12-16 06:24:00,False,,0.0,2382.0,7.275e+21,60.377,2.412
TARP,10108,2003-12-15 08:00:00,2003-12-16 08:00:00,False,,0.0,2491.0,7.437e+21,60.426,2.435
TARP,10108,2003-12-15 09:36:00,2003-12-16 09:36:00,False,,0.0,2617.0,7.576e+21,58.766,2.415
TARP,10108,2003-12-15 11:12:00,2003-12-16 11:12:00,False,,0.0,2684.0,7.423e+21,55.202,0.0
TARP,10108,2003-12-15 12:48:00,2003-12-16 12:48:00,False,,0.0,2718.0,7.375e+21,54.807,0.0
TARP,6139,2001-09-03 03:12:00,2001-09-04 03:12:00,False,,0.0,520.0,1.568e+21,46.23,0.0
TARP,6139,2001-09-03 04:48:00,2001-09-04 04:48:00,False,,0.0,535.0,1.589e+21,45.357,0.0
TARP,6139,2001-09-03 06:24:00,2001-09-04 06:24:00,False,,0.0,626.0,1.739e+21,43.081,0.0
TARP,6139,2001-09-03 08:00:00,2001-09-04 08:00:00,False,,0.0,675.0,1.85e+21,41.934,0.0
TARP,6139,2001-09-03 09:36:00,2001-09-04 09:36:00,False,,0.0,762.0,2.156e+21,41.683,0.0
TARP,6139,2001-09-03 11:12:00,2001-09-04 11:12:00,False,,0.0,806.0,2.277e+21,41.296,0.0
TARP,6139,2001-09-03 12:48:00,2001-09-04 12:48:00,False,,0.0,834.0,2.311e+21,40.166,0.0
TARP,6139,2001-09-03 14:24:00,2001-09-04 14:24:00,False,,0.0,844.0,2.358e+21,41.862,0.0
TARP,6139,2001-09-03 16:00:00,2001-09-04 16:00:00,False,,0.0,845.0,2.352e+21,42.491,0.0
TARP,6139,2001-09-03 17:36:00,2001-09-04 17:36:00,False,,0.0,838.0,2.447e+21,44.918,0.0
TARP,6139,2001-09-03 19:12:00,2001-09-04 19:12:00,False,,0.0,892.0,2.556e+21,45.733,0.0
TARP,6139,2001-09-03 20:48:00,2001-09-04 20:48:00,False,,0.0,982.0,2.754e+21,46.8,0.0
TARP,6139,2001-09-03 22:24:00,2001-09-04 22:24:00,False,,0.0,1072.0,2.932e+21,46.141,0.0
TARP,6139,2001-09-04 00:00:00,2001-09-05 00:00:00,False,,0.0,1113.0,3.013e+21,47.06,0.0
TARP,6139,2001-09-04 01:36:00,2001-09-05 01:36:00,False,,0.0,1215.0,3.176e+21,46.439,0.0
TARP,6139,2001-09-04 03:12:00,2001-09-05 03:12:00,False,,0.0,1251.0,3.127e+21,43.715,0.0
TARP,6139,2001-09-04 04:48:00,2001-09-05 04:48:00,False,,0.0,1243.0,3.115e+21,44.976,0.0
TARP,6139,2001-09-04 06:24:00,2001-09-05 06:24:00,False,,0.0,1243.0,3.072e+21,47.308,0.0
TARP,6139,2001-09-04 08:00:00,2001-09-05 08:00:00,False,,0.0,1213.0,2.98e+21,47.156,0.0
TARP,6139,2001-09-04 09:36:00,2001-09-05 09:36:00,False,,0.0,1209.0,3.027e+21,46.991,0.0
TARP,6139,2001-09-04 11:12:00,2001-09-05 11:12:00,False,,0.0,1199.0,2.968e+21,46.846,0.0
TARP,6139,2001-09-04 12:48:00,2001-09-05 12:48:00,False,,0.0,1195.0,2.979e+21,47.829,0.0
TARP,6139,2001-09-04 14:24:00,2001-09-05 14:24:00,False,,0.0,1355.0,3.378e+21,45.516,0.0
TARP,6139,2001-09-04 16:00:00,2001-09-05 16:00:00,False,,0.0,1446.0,3.687e+21,45.85,0.0
TARP,6139,2001-09-04 17:36:00,2001-09-05 17:36:00,False,,0.0,1501.0,3.728e+21,44.561,0.0
TARP,6139,2001-09-04 19:12:00,2001-09-05 19:12:00,False,,0.0,1603.0,4.047e+21,47.196,0.0
TARP,6139,2001-09-04 20:48:00,2001-09-05 20:48:00,False,,0.0,1645.0,4.214e+21,47.574,0.0
TARP,6139,2001-09-04 22:24:00,2001-09-05 22:24:00,False,,0.0,1728.0,4.363e+21,47.139,0.0
TARP,6139,2001-09-05 00:00:00,2001-09-06 00:00:00,False,,0.0,1756.0,4.461e+21,46.742,0.0
TARP,6139,2001-09-05 01:36:00,2001-09-06 01:36:00,False,,0.0,1757.0,4.335e+21,43.911,0.0
TARP,6139,2001-09-05 03:12:00,2001-09-06 03:12:00,False,,0.0,1774.0,4.514e+21,47.616,0.0
TARP,6139,2001-09-05 04:48:00,2001-09-06 04:48:00,False,,0.0,1772.0,4.522e+21,48.411,0.0
TARP,6139,2001-09-05 06:24:00,2001-09-06 06:24:00,False,,0.0,1757.0,4.614e+21,49.147,0.0
TARP,6139,2001-09-05 08:00:00,2001-09-06 08:00:00,False,,0.0,1732.0,4.468e+21,49.714,0.0
TARP,6139,2001-09-05 09:36:00,2001-09-06 09:36:00,False,,0.0,1852.0,4.594e+21,46.131,0.0
TARP,6139,2001-09-05 11:12:00,2001-09-06 11:12:00,False,,0.0,1894.0,4.706e+21,45.483,0.0
TARP,6139,2001-09-05 12:48:00,2001-09-06 12:48:00,False,,0.0,1933.0,4.724e+21,44.365,0.0
TARP,6139,2001-09-05 14:24:00,2001-09-06 14:24:00,False,,0.0,1950.0,4.685e+21,43.85,0.0
